https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDC,Volume USDT,tradecount
1636506000000,2021-11-10 01:00:00,USDC/USDT,1.00000000,1.00010000,1.00000000,1.00010000,6033562.00000000,6033764.86910000,2005
1636502400000,2021-11-10 00:00:00,USDC/USDT,1.00010000,1.00010000,1.00000000,1.00010000,6583054.00000000,6583167.52960000,2717
1636498800000,2021-11-09 23:00:00,USDC/USDT,0.99990000,1.00010000,0.99990000,1.00010000,6096085.00000000,6096020.82170000,2519
1636495200000,2021-11-09 22:00:00,USDC/USDT,1.00000000,1.00000000,0.99990000,0.99990000,3949700.00000000,3949428.79950000,1979
1636491600000,2021-11-09 21:00:00,USDC/USDT,0.99990000,1.00000000,0.99990000,1.00000000,5429160.00000000,5428760.39430000,2133
1636488000000,2021-11-09 20:00:00,USDC/USDT,1.00000000,1.00000000,0.99990000,0.99990000,10491286.00000000,10490782.72600000,2860
1636484400000,2021-11-09 19:00:00,USDC/USDT,0.99990000,1.00010000,0.99980000,1.00000000,16974443.00000000,16973967.62540000,5718
1636480800000,2021-11-09 18:00:00,USDC/USDT,0.99990000,0.99990000,0.99980000,0.99980000,4580169.00000000,4579469.94650000,2427
1636477200000,2021-11-09 17:00:00,USDC/USDT,0.99980000,0.99990000,0.99980000,0.99980000,5914089.00000000,5913091.96360000,2306
1636473600000,2021-11-09 16:00:00,USDC/USDT,0.99970000,0.99990000,0.99960000,0.99990000,9289152.00000000,9287363.73750000,2591
1636470000000,2021-11-09 15:00:00,USDC/USDT,0.99940000,0.99970000,0.99940000,0.99970000,8783855.00000000,8779748.10480000,3229
1636466400000,2021-11-09 14:00:00,USDC/USDT,0.99950000,0.99950000,0.99940000,0.99950000,7246165.00000000,7242285.16430000,2163
1636462800000,2021-11-09 13:00:00,USDC/USDT,0.99940000,0.99950000,0.99940000,0.99950000,3962927.00000000,3960818.16370000,1842
1636459200000,2021-11-09 12:00:00,USDC/USDT,0.99930000,0.99960000,0.99920000,0.99940000,11721678.00000000,11714139.90440000,2621
1636455600000,2021-11-09 11:00:00,USDC/USDT,0.99910000,0.99930000,0.99900000,0.99920000,11042974.00000000,11033980.92800000,3162
1636452000000,2021-11-09 10:00:00,USDC/USDT,0.99910000,0.99920000,0.99900000,0.99910000,12161837.00000000,12150295.27510000,2633
1636448400000,2021-11-09 09:00:00,USDC/USDT,0.99920000,0.99920000,0.99910000,0.99920000,11692922.00000000,11682666.69730000,3146
1636444800000,2021-11-09 08:00:00,USDC/USDT,0.99920000,0.99920000,0.99910000,0.99910000,5903690.00000000,5898818.00270000,2384
1636441200000,2021-11-09 07:00:00,USDC/USDT,0.99920000,0.99920000,0.99910000,0.99920000,4107242.00000000,4103796.99020000,2045
1636437600000,2021-11-09 06:00:00,USDC/USDT,0.99920000,0.99930000,0.99910000,0.99920000,8318567.00000000,8311730.90240000,2186
1636434000000,2021-11-09 05:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99930000,5774997.00000000,5770571.16440000,1753
1636430400000,2021-11-09 04:00:00,USDC/USDT,0.99950000,0.99950000,0.99920000,0.99920000,12161239.00000000,12153562.16810000,2548
1636426800000,2021-11-09 03:00:00,USDC/USDT,0.99940000,0.99950000,0.99940000,0.99950000,5329800.00000000,5326878.80960000,1764
1636423200000,2021-11-09 02:00:00,USDC/USDT,0.99940000,0.99950000,0.99940000,0.99950000,4318007.00000000,4315629.16250000,2004
1636419600000,2021-11-09 01:00:00,USDC/USDT,0.99940000,0.99950000,0.99940000,0.99940000,2673352.00000000,2671886.18250000,1737
1636416000000,2021-11-09 00:00:00,USDC/USDT,0.99940000,0.99950000,0.99940000,0.99940000,4787218.00000000,4784528.66260000,1760
1636412400000,2021-11-08 23:00:00,USDC/USDT,0.99940000,0.99950000,0.99940000,0.99940000,6267102.00000000,6263765.98210000,2123
1636408800000,2021-11-08 22:00:00,USDC/USDT,0.99950000,0.99950000,0.99940000,0.99940000,4706312.00000000,4703851.41120000,2561
1636405200000,2021-11-08 21:00:00,USDC/USDT,0.99940000,0.99950000,0.99940000,0.99950000,7035546.00000000,7031653.90300000,2576
1636401600000,2021-11-08 20:00:00,USDC/USDT,0.99950000,0.99950000,0.99940000,0.99940000,5443780.00000000,5440903.52150000,2776
1636398000000,2021-11-08 19:00:00,USDC/USDT,0.99950000,0.99950000,0.99940000,0.99950000,10312509.00000000,10306989.45660000,2794
1636394400000,2021-11-08 18:00:00,USDC/USDT,0.99950000,0.99950000,0.99940000,0.99950000,4707106.00000000,4704603.19630000,1821
1636390800000,2021-11-08 17:00:00,USDC/USDT,0.99950000,0.99950000,0.99940000,0.99950000,6459791.00000000,6456277.04880000,2020
1636387200000,2021-11-08 16:00:00,USDC/USDT,0.99940000,0.99950000,0.99940000,0.99940000,7028245.00000000,7024452.32750000,2334
1636383600000,2021-11-08 15:00:00,USDC/USDT,0.99950000,0.99950000,0.99940000,0.99950000,8992807.00000000,8987939.81070000,2381
1636380000000,2021-11-08 14:00:00,USDC/USDT,0.99920000,0.99950000,0.99910000,0.99950000,28520415.00000000,28498477.03670000,5500
1636376400000,2021-11-08 13:00:00,USDC/USDT,0.99920000,0.99930000,0.99900000,0.99920000,38009897.00000000,37978282.97240000,4181
1636372800000,2021-11-08 12:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,3525975.00000000,3523372.41590000,1978
1636369200000,2021-11-08 11:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99930000,2901396.00000000,2899205.65830000,1575
1636365600000,2021-11-08 10:00:00,USDC/USDT,0.99910000,0.99930000,0.99900000,0.99930000,8531855.00000000,8525014.26610000,2374
1636362000000,2021-11-08 09:00:00,USDC/USDT,0.99920000,0.99930000,0.99900000,0.99910000,13046127.00000000,13034732.45740000,2594
1636358400000,2021-11-08 08:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99920000,4405562.00000000,4402248.29930000,1910
1636354800000,2021-11-08 07:00:00,USDC/USDT,0.99920000,0.99930000,0.99910000,0.99920000,5206250.00000000,5202113.19930000,1689
1636351200000,2021-11-08 06:00:00,USDC/USDT,0.99920000,0.99920000,0.99910000,0.99920000,7661377.00000000,7654985.84360000,1809
1636347600000,2021-11-08 05:00:00,USDC/USDT,0.99930000,0.99930000,0.99910000,0.99910000,5547362.00000000,5542824.02220000,1363
1636344000000,2021-11-08 04:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,6720485.00000000,6715323.30270000,1086
1636340400000,2021-11-08 03:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99930000,3423069.00000000,3420461.81330000,1443
1636336800000,2021-11-08 02:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99920000,4115921.00000000,4112829.72780000,1188
1636333200000,2021-11-08 01:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,6915045.00000000,6909905.55390000,1441
1636329600000,2021-11-08 00:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99930000,6083286.00000000,6078593.30590000,1865
1636326000000,2021-11-07 23:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99930000,2500268.00000000,2498343.05000000,1326
1636322400000,2021-11-07 22:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99920000,3792867.00000000,3790000.78080000,1525
1636318800000,2021-11-07 21:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,4282205.00000000,4278898.78270000,1551
1636315200000,2021-11-07 20:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,3247183.00000000,3244703.98960000,1698
1636311600000,2021-11-07 19:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99930000,3436855.00000000,3434255.48370000,1488
1636308000000,2021-11-07 18:00:00,USDC/USDT,0.99930000,0.99940000,0.99920000,0.99930000,5553166.00000000,5549221.80220000,2308
1636304400000,2021-11-07 17:00:00,USDC/USDT,0.99940000,0.99940000,0.99930000,0.99940000,5302645.00000000,5299073.53320000,2218
1636300800000,2021-11-07 16:00:00,USDC/USDT,0.99930000,0.99940000,0.99930000,0.99940000,35593725.00000000,35570512.95200000,1853
1636297200000,2021-11-07 15:00:00,USDC/USDT,0.99930000,0.99940000,0.99930000,0.99940000,10887361.00000000,10880191.17540000,1702
1636293600000,2021-11-07 14:00:00,USDC/USDT,0.99940000,0.99940000,0.99930000,0.99940000,3864499.00000000,3861981.42990000,1584
1636290000000,2021-11-07 13:00:00,USDC/USDT,0.99940000,0.99940000,0.99930000,0.99940000,4127973.00000000,4125269.46590000,1586
1636286400000,2021-11-07 12:00:00,USDC/USDT,0.99940000,0.99940000,0.99930000,0.99940000,5050945.00000000,5047666.69080000,1373
1636282800000,2021-11-07 11:00:00,USDC/USDT,0.99930000,0.99940000,0.99930000,0.99930000,3300343.00000000,3298232.21030000,1545
1636279200000,2021-11-07 10:00:00,USDC/USDT,0.99940000,0.99940000,0.99930000,0.99940000,4881912.00000000,4878670.44020000,1751
1636275600000,2021-11-07 09:00:00,USDC/USDT,0.99930000,0.99940000,0.99930000,0.99940000,3432198.00000000,3429892.65810000,1371
1636272000000,2021-11-07 08:00:00,USDC/USDT,0.99940000,0.99940000,0.99930000,0.99940000,6841055.00000000,6836583.59110000,1711
1636268400000,2021-11-07 07:00:00,USDC/USDT,0.99940000,0.99940000,0.99930000,0.99940000,2985990.00000000,2984075.56240000,957
1636264800000,2021-11-07 06:00:00,USDC/USDT,0.99930000,0.99940000,0.99920000,0.99940000,5064896.00000000,5061348.54530000,1030
1636261200000,2021-11-07 05:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99930000,2213705.00000000,2212022.08960000,963
1636257600000,2021-11-07 04:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99930000,1510960.00000000,1509839.59600000,774
1636254000000,2021-11-07 03:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,1820219.00000000,1818828.01980000,869
1636250400000,2021-11-07 02:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99920000,2630106.00000000,2628142.83880000,919
1636246800000,2021-11-07 01:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99920000,3596333.00000000,3593523.25930000,1223
1636243200000,2021-11-07 00:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99930000,1962582.00000000,1961082.69480000,1303
1636239600000,2021-11-06 23:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99930000,1672036.00000000,1670744.53770000,1012
1636236000000,2021-11-06 22:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99920000,2195650.00000000,2193946.51130000,1198
1636232400000,2021-11-06 21:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99930000,2173705.00000000,2172024.99960000,1350
1636228800000,2021-11-06 20:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,3374613.00000000,3372061.31770000,1501
1636225200000,2021-11-06 19:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99930000,4982924.00000000,4979215.97020000,1524
1636221600000,2021-11-06 18:00:00,USDC/USDT,0.99920000,0.99930000,0.99910000,0.99920000,4068824.00000000,4065748.41610000,1340
1636218000000,2021-11-06 17:00:00,USDC/USDT,0.99920000,0.99920000,0.99910000,0.99910000,2481268.00000000,2479212.49370000,1473
1636214400000,2021-11-06 16:00:00,USDC/USDT,0.99920000,0.99920000,0.99910000,0.99910000,5714374.00000000,5709509.71970000,1473
1636210800000,2021-11-06 15:00:00,USDC/USDT,0.99920000,0.99920000,0.99910000,0.99910000,3045676.00000000,3043122.62310000,1501
1636207200000,2021-11-06 14:00:00,USDC/USDT,0.99910000,0.99920000,0.99910000,0.99920000,6012949.00000000,6007783.17520000,1703
1636203600000,2021-11-06 13:00:00,USDC/USDT,0.99920000,0.99920000,0.99910000,0.99920000,4481658.00000000,4477870.30970000,1383
1636200000000,2021-11-06 12:00:00,USDC/USDT,0.99910000,0.99920000,0.99910000,0.99920000,7589998.00000000,7583760.18670000,1804
1636196400000,2021-11-06 11:00:00,USDC/USDT,0.99910000,0.99920000,0.99910000,0.99910000,5585834.00000000,5581040.39580000,2036
1636192800000,2021-11-06 10:00:00,USDC/USDT,0.99920000,0.99920000,0.99910000,0.99910000,2838769.00000000,2836308.81740000,1456
1636189200000,2021-11-06 09:00:00,USDC/USDT,0.99920000,0.99920000,0.99910000,0.99910000,3093538.00000000,3090938.54740000,1300
1636185600000,2021-11-06 08:00:00,USDC/USDT,0.99900000,0.99920000,0.99900000,0.99920000,4104355.00000000,4100613.26910000,1345
1636182000000,2021-11-06 07:00:00,USDC/USDT,0.99910000,0.99910000,0.99900000,0.99910000,1847849.00000000,1846093.16240000,1098
1636178400000,2021-11-06 06:00:00,USDC/USDT,0.99910000,0.99910000,0.99900000,0.99900000,4101696.00000000,4097715.02180000,1119
1636174800000,2021-11-06 05:00:00,USDC/USDT,0.99910000,0.99910000,0.99900000,0.99900000,3325543.00000000,3322349.18160000,1052
1636171200000,2021-11-06 04:00:00,USDC/USDT,0.99900000,0.99910000,0.99900000,0.99910000,1991452.00000000,1989592.03890000,942
1636167600000,2021-11-06 03:00:00,USDC/USDT,0.99910000,0.99910000,0.99900000,0.99900000,1655433.00000000,1653840.24730000,821
1636164000000,2021-11-06 02:00:00,USDC/USDT,0.99900000,0.99910000,0.99900000,0.99910000,1920159.00000000,1918329.43700000,985
1636160400000,2021-11-06 01:00:00,USDC/USDT,0.99900000,0.99910000,0.99900000,0.99900000,2765722.00000000,2763140.44700000,1129
1636156800000,2021-11-06 00:00:00,USDC/USDT,0.99920000,0.99920000,0.99900000,0.99900000,5533731.00000000,5528712.79970000,1848
1636153200000,2021-11-05 23:00:00,USDC/USDT,0.99920000,0.99920000,0.99910000,0.99920000,2670727.00000000,2668484.53350000,1552
1636149600000,2021-11-05 22:00:00,USDC/USDT,0.99920000,0.99930000,0.99910000,0.99920000,3396470.00000000,3393773.44430000,1757
1636146000000,2021-11-05 21:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99930000,3443200.00000000,3440547.19920000,2071
1636142400000,2021-11-05 20:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99920000,8957544.00000000,8950601.61960000,3415
1636138800000,2021-11-05 19:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,3114378.00000000,3112009.25310000,2225
1636135200000,2021-11-05 18:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99930000,6593514.00000000,6588531.87510000,2135
1636131600000,2021-11-05 17:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,3275003.00000000,3272503.67850000,2076
1636128000000,2021-11-05 16:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99930000,4930732.00000000,4927039.75720000,2346
1636124400000,2021-11-05 15:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99930000,10171518.00000000,10163951.33260000,3009
1636120800000,2021-11-05 14:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99930000,5371517.00000000,5367388.02080000,2309
1636117200000,2021-11-05 13:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,6364993.00000000,6360322.99030000,2294
1636113600000,2021-11-05 12:00:00,USDC/USDT,0.99930000,0.99940000,0.99920000,0.99930000,4624398.00000000,4621086.61790000,1807
1636110000000,2021-11-05 11:00:00,USDC/USDT,0.99940000,0.99940000,0.99930000,0.99940000,7218830.00000000,7214148.80970000,2058
1636106400000,2021-11-05 10:00:00,USDC/USDT,0.99930000,0.99940000,0.99930000,0.99940000,6384957.00000000,6380870.85070000,2374
1636102800000,2021-11-05 09:00:00,USDC/USDT,0.99930000,0.99940000,0.99930000,0.99940000,5750691.00000000,5746795.71480000,2237
1636099200000,2021-11-05 08:00:00,USDC/USDT,0.99940000,0.99940000,0.99930000,0.99930000,3102773.00000000,3100746.79140000,1463
1636095600000,2021-11-05 07:00:00,USDC/USDT,0.99940000,0.99940000,0.99930000,0.99940000,3778483.00000000,3775969.73840000,1511
1636092000000,2021-11-05 06:00:00,USDC/USDT,0.99940000,0.99940000,0.99930000,0.99940000,3573826.00000000,3571456.78470000,1616
1636088400000,2021-11-05 05:00:00,USDC/USDT,0.99940000,0.99940000,0.99930000,0.99930000,3227599.00000000,3225446.86360000,1685
1636084800000,2021-11-05 04:00:00,USDC/USDT,0.99930000,0.99940000,0.99920000,0.99940000,2154552.00000000,2153116.83930000,1516
1636081200000,2021-11-05 03:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,5928055.00000000,5923637.78230000,1572
1636077600000,2021-11-05 02:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99920000,3344861.00000000,3342417.12140000,1240
1636074000000,2021-11-05 01:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99930000,2518857.00000000,2517028.54080000,1329
1636070400000,2021-11-05 00:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99930000,2668662.00000000,2666639.71110000,1644
1636066800000,2021-11-04 23:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,3406223.00000000,3403690.26450000,1751
1636063200000,2021-11-04 22:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99930000,4337730.00000000,4334508.91080000,2077
1636059600000,2021-11-04 21:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,3374823.00000000,3372309.17310000,1758
1636056000000,2021-11-04 20:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99930000,6438839.00000000,6434075.24920000,1866
1636052400000,2021-11-04 19:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99930000,3795606.00000000,3792783.48500000,1727
1636048800000,2021-11-04 18:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99930000,6335157.00000000,6330378.01330000,2222
1636045200000,2021-11-04 17:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99930000,6557047.00000000,6552218.37600000,2438
1636041600000,2021-11-04 16:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,6831729.00000000,6826523.82010000,2885
1636038000000,2021-11-04 15:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99920000,12007770.00000000,11998775.18450000,4349
1636034400000,2021-11-04 14:00:00,USDC/USDT,0.99930000,0.99940000,0.99920000,0.99920000,8516717.00000000,8510924.19380000,3739
1636030800000,2021-11-04 13:00:00,USDC/USDT,0.99940000,0.99940000,0.99930000,0.99930000,6502870.00000000,6498553.61310000,3117
1636027200000,2021-11-04 12:00:00,USDC/USDT,0.99940000,0.99950000,0.99930000,0.99940000,12091950.00000000,12084281.09340000,3041
1636023600000,2021-11-04 11:00:00,USDC/USDT,0.99940000,0.99950000,0.99930000,0.99930000,7502928.00000000,7498379.19860000,2904
1636020000000,2021-11-04 10:00:00,USDC/USDT,0.99940000,0.99950000,0.99940000,0.99940000,3422235.00000000,3420324.37690000,1921
1636016400000,2021-11-04 09:00:00,USDC/USDT,0.99950000,0.99950000,0.99940000,0.99940000,3058538.00000000,3056863.26600000,1727
1636012800000,2021-11-04 08:00:00,USDC/USDT,0.99950000,0.99950000,0.99940000,0.99940000,6424743.00000000,6421298.20560000,2509
1636009200000,2021-11-04 07:00:00,USDC/USDT,0.99950000,0.99960000,0.99940000,0.99940000,9926368.00000000,9921605.15630000,3592
1636005600000,2021-11-04 06:00:00,USDC/USDT,0.99960000,0.99960000,0.99950000,0.99960000,4861944.00000000,4859621.27210000,1591
1636002000000,2021-11-04 05:00:00,USDC/USDT,0.99960000,0.99970000,0.99950000,0.99960000,10526056.00000000,10521773.12120000,1918
1635998400000,2021-11-04 04:00:00,USDC/USDT,0.99960000,0.99970000,0.99950000,0.99950000,10945993.00000000,10941613.79900000,1917
1635994800000,2021-11-04 03:00:00,USDC/USDT,0.99950000,0.99960000,0.99950000,0.99950000,2134668.00000000,2133695.26980000,1553
1635991200000,2021-11-04 02:00:00,USDC/USDT,0.99950000,0.99960000,0.99950000,0.99960000,6828731.00000000,6825554.66710000,2353
1635987600000,2021-11-04 01:00:00,USDC/USDT,0.99950000,0.99960000,0.99950000,0.99960000,3975700.00000000,3973900.80870000,2295
1635984000000,2021-11-04 00:00:00,USDC/USDT,0.99950000,0.99960000,0.99940000,0.99960000,9471520.00000000,9467184.69600000,2668
1635980400000,2021-11-03 23:00:00,USDC/USDT,0.99950000,0.99950000,0.99940000,0.99950000,4206879.00000000,4204560.45160000,1828
1635976800000,2021-11-03 22:00:00,USDC/USDT,0.99940000,0.99950000,0.99940000,0.99950000,4587021.00000000,4584537.21110000,2404
1635973200000,2021-11-03 21:00:00,USDC/USDT,0.99950000,0.99950000,0.99940000,0.99950000,8989219.00000000,8984064.50050000,2916
1635969600000,2021-11-03 20:00:00,USDC/USDT,0.99970000,0.99970000,0.99940000,0.99950000,9290548.00000000,9286012.56070000,3344
1635966000000,2021-11-03 19:00:00,USDC/USDT,0.99960000,0.99970000,0.99960000,0.99960000,7447243.00000000,7444440.91630000,3944
1635962400000,2021-11-03 18:00:00,USDC/USDT,0.99940000,0.99980000,0.99930000,0.99960000,20944575.00000000,20935236.65890000,3719
1635958800000,2021-11-03 17:00:00,USDC/USDT,0.99930000,0.99940000,0.99920000,0.99940000,6458350.00000000,6453909.93760000,2314
1635955200000,2021-11-03 16:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99920000,6900714.00000000,6895631.63710000,2140
1635951600000,2021-11-03 15:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99930000,5904375.00000000,5900107.18040000,2383
1635948000000,2021-11-03 14:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99920000,4012888.00000000,4009964.64490000,2468
1635944400000,2021-11-03 13:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,5797891.00000000,5793510.50740000,2409
1635940800000,2021-11-03 12:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99920000,4730024.00000000,4726454.84960000,2610
1635937200000,2021-11-03 11:00:00,USDC/USDT,0.99930000,0.99930000,0.99920000,0.99920000,6045674.00000000,6041261.27770000,1898
1635933600000,2021-11-03 10:00:00,USDC/USDT,0.99920000,0.99930000,0.99920000,0.99920000,7114701.00000000,7109586.48960000,2303
1635930000000,2021-11-03 09:00:00,USDC/USDT,0.99930000,0.99940000,0.99920000,0.99920000,5374647.00000000,5370820.63260000,2122
1635926400000,2021-11-03 08:00:00,USDC/USDT,0.99940000,0.99940000,0.99930000,0.99940000,5223742.00000000,5220174.24470000,2087
1635922800000,2021-11-03 07:00:00,USDC/USDT,0.99930000,0.99940000,0.99930000,0.99930000,3246689.00000000,3244518.04590000,1911
